# newdoc id = bar_tweet_1279077789564653569
# sent_id = bar_tweet_1279077789564653569-1
# text = ___ ___________ __ ______ ________ ____ ____ ______ _ ____ ____ ___ ____ ________ _
_______________	B-EVENT
_	O

# sent_id = bar_tweet_1466433496415625229-4
# text = ________________
________________	B-LANGpart

# newdoc id = bar_tweet_1498175907000991744
# sent_id = bar_tweet_1498175907000991744-1
# text = _________ _____ __ ___ _____ ______ _ ______ _
_________	O
_____	O
__	O
___	O
_____	O
______	O
_	O
______	B-PER
_	O

# sent_id = bar_tweet_1498175907000991744-2
# text = ___ __ _____ _____ ______ __ ___ ______ _____ _
___	O
__	O
_____	O
_____	O
______	O
__	O
___	O
______	O
_____	O
_	O

# sent_id = bar_tweet_1498175907000991744-3
# text = ___ __ ___ ___ ________ ___ ___ ___ _ ____ ___ _ __ ______ _
___	O
__	O
___	O
___	O
________	O
___	O
___	O
___	O
_	O
____	O
___	O
_	O
__	O
______	B-PER
_	O

# sent_id = bar_tweet_1498175907000991744-4
# text = ___ ______ _____ __ ____ _______ _____ ____ ____________ __ __ __ __ __ __ _
___	O
______	O
_____	O
__	O
____	O
_______	O
_____	O
____	O
____________	O
__	O
__	O
__	O
__	O
__	O
__	O
_	O

# newdoc id = bar_tweet_1658019248638230529
# sent_id = bar_tweet_1658019248638230529-1
# text = __ ____________ _ __________ ___ ___ _______ ____ ____ __ ____ _______________________
__	O
____________	O
_	O
__________	O
___	O
___	O
_______	O
____	O
____	O
__	O
____	O
_______________________	O

# newdoc id = bar_tweet_1595696232529379331
# sent_id = bar_tweet_1595696232529379331-1
# text = __________ ____ ____ _______________________
__________	O
____	O
____	O
_______________________	O

# newdoc id = bar_tweet_1309784435244568576
# sent_id = bar_tweet_1309784435244568576-1
# text = ______________ ____ _ __ ___ _______ ____________ _________ ___ _
______________	O
____	O
_	O
__	O
___	O
_______	O
____________	O
_________	O
___	O
_	O

# newdoc id = bar_tweet_1294149060283305984
# sent_id = bar_tweet_1294149060283305984-1
# text = ________________ __________ __________ __ ____ __ _ ____ _
________________	O
__________	O
__________	O
__	O
____	O
__	O
_	O
____	O
_	O

# sent_id = bar_tweet_1294149060283305984-2
# text = ______ __ _______ __ __ _____ ___ ____ _ _______ _ _
______	O
__	O
_______	O
__	O
__	O
_____	O
___	O
____	O
_	O
_______	O
_	O
_	O

# sent_id = bar_tweet_1294149060283305984-3
# text = __ __ ____ ___ _ ________ _____ _________ _
__	O
__	O
____	O
___	O
_	O
________	O
_____	O
_________	O
_	O

# sent_id = bar_tweet_1294149060283305984-4
# text = _____ _ ___ _
_____	O
_	O
___	O
_	O

# newdoc id = bar_tweet_1589884362321203200
# sent_id = bar_tweet_1589884362321203200-1
# text = ____________ _____ __ _
____________	O
_____	O
__	O
_	O

# sent_id = bar_tweet_1079317111124750337-2
# text = __ ______ _ ___ ______ ____ ____ ___ _____ _________ _____ _
__	O
______	O
_	O
___	O
______	O
____	O
____	O
___	O
_____	O
_________	O
_____	O
_	O

# sent_id = bar_tweet_1079317111124750337-3
# text = _____ __ ___ ____ _ _ ____ _____ ____ ___ ____ ___ ______ _ ___ ____ ___ ____ __ ____ _______________________
_____	O
__	O
___	O
____	O
_	O
_	O
____	O
_____	O
____	O
___	O
____	O
___	O
______	O
_	O
___	O
____	O
___	O
____	O
__	O
____	O
_______________________	O

# newdoc id = bar_tweet_1651566816387317762
# sent_id = bar_tweet_1651566816387317762-1
# text = __ __ ____ __ ______ _________ _____ ______ _____ ___ __ __ _______ ___ ___ ___ _______ __ ________ ___ ______ _______________________
__	O
__	O
____	O
__	O
______	O
_________	O
_____	O
______	O
_____	O
___	O
__	O
__	O
_______	O
___	O
___	O
___	O
_______	O
__	O
________	O
___	O
______	O
_______________________	O

# newdoc id = bar_tweet_1174368306846937089
# sent_id = bar_tweet_1174368306846937089-1
# text = ______________ ________ ___ ___ __ __________ _______ ______
______________	O
________	O
___	O
___	O
__	O
__________	B-LOC
_______	O
______	O

# newdoc id = bar_tweet_1624339987243188226
# sent_id = bar_tweet_1624339987243188226-1
# text = ________________ ___ _____ ____ _ _
________________	O
___	O
_____	O
____	B-PER
_	O
_	O

# sent_id = bar_tweet_1624339987243188226-2
# text = ___ __ _____ _ ___ ______ __ _
___	O
__	O
_____	O
_	O
___	O
______	O
__	O
_	O

# sent_id = bar_tweet_1624339987243188226-3
# text = __ _____ ______ ____ _ ___________ _ _
__	O
_____	O
______	O
____	O
_	O
___________	O
_	O
_	O

# sent_id = bar_tweet_1624339987243188226-4
# text = ___ __ _______ ____ __ __
___	O
__	O
_______	O
____	O
__	O
__	O

# newdoc id = bar_tweet_1651602270960721920
# sent_id = bar_tweet_1651602270960721920-1
# text = _____ __ ________ __
_____	O
__	O
________	O
__	O

# newdoc id = bar_tweet_1581491128112943104
# sent_id = bar_tweet_1581491128112943104-1
# text = __________ ___________ ___ __ ___ ____ __ ______ _____ _
__________	O
___________	O
___	O
__	O
___	O
____	O
__	O
______	O
_____	O
_	O

# sent_id = bar_tweet_1581491128112943104-2
# text = ___ __ ___ _____ _ ___ __ _______ _____ _
___	O
__	O
___	O
_____	O
_	O
___	O
__	O
_______	O
_____	O
_	O

# sent_id = bar_tweet_1581491128112943104-3
# text = ____ ______ _____ _ ___ __________ __ _____ ____ __ ______ _____ ___ _____ _
____	O
______	O
_____	O
_	O
___	O
__________	O
__	O
_____	O
____	O
__	O
______	O
_____	O
___	O
_____	O
_	O

# sent_id = bar_tweet_1581491128112943104-4
# text = _ ____ _ ___ __ ___ ___ ____ _ ___ _____ _ ___ ______ ______ _
_	O
____	O
_	O
___	O
__	O
___	O
___	O
____	O
_	O
___	O
_____	O
_	O
___	O
______	O
______	O
_	O

# newdoc id = bar_tweet_1287436682522963968
# sent_id = bar_tweet_1287436682522963968-1
# text = ________________ ___ _____ ____ ____
________________	O
___	O
_____	O
____	O
____	O

# newdoc id = bar_tweet_1110230581143633928
# sent_id = bar_tweet_1110230581143633928-1
# text = __________ _ ______ _ ___ ______ ___ ____ ___ _ ____ ___ ___ ___ _____ __ _
__________	O
_	O
______	O
_	O
___	O
______	O
___	O
____	O
___	O
_	O
____	O
___	O
___	O
___	O
_____	O
__	O
_	O

# sent_id = bar_tweet_1110230581143633928-2
# text = ____ ___ ___ ________ _____ ______
____	O
___	O
___	O
________	O
_____	O
______	O

# newdoc id = bar_tweet_1411768982886027265
# sent_id = bar_tweet_1411768982886027265-1
# text = ____________ _____________ __ ______ _____ _ ____ _ __________ ____ ____ __ ____ ____ ___ ________ _
____________	O
_____________	O
__	O
______	B-PER
_____	I-PER
_	O
____	O
_	O
__________	O
____	O
____	O
__	O
____	O
____	O
___	O
________	O
_	O

# sent_id = bar_tweet_1411768982886027265-2
# text = ___ ____ ___ ____ ___ ___ _____________ ___ __ _ ____ ___ __ __ ___ ____ _
___	O
____	O
___	O
____	O
___	O
___	O
_____________	O
___	O
__	O
_	O
____	O
___	O
